,dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
1217609,ENSCAFG00000014172,,ENSG00000099904,,ortholog_one2one,92.4649,93.0591
1217847,ENSCAFG00000014178,,ENSG00000099901,,ortholog_one2one,94.2238,93.8849
1218022,ENSCAFG00000014190,,ENSG00000099899,,ortholog_one2one,85.7827,83.5148
1218261,ENSCAFG00000014196,,ENSG00000128191,,ortholog_one2one,96.2484,96.2484
1218505,ENSCAFG00000014212,,ENSG00000183597,,ortholog_one2one,61.399,74.7634
1218749,ENSCAFG00000014232,,ENSG00000099889,,ortholog_one2one,79.1128,88.9813
1219069,ENSCAFG00000014253,,ENSG00000093010,,ortholog_one2one,79.1822,70.5298
1219384,ENSCAFG00000014373,,ENSG00000184470,,ortholog_one2one,82.2761,84.1603
1219634,ENSCAFG00000014499,,ENSG00000185838,,ortholog_one2one,71.5493,77.6758
1219868,ENSCAFG00000029230,,ENSG00000203618,,ortholog_one2one,65.9919,79.1262
1220062,ENSCAFG00000014503,,ENSG00000184058,,ortholog_one2one,52.5424,43.0556
1220275,ENSCAFG00000014533,,ENSG00000284874,,ortholog_one2many,99.2064,99.2064
1220276,ENSCAFG00000014533,,ENSG00000184702,,ortholog_one2many,99.2064,99.2064
1220567,ENSCAFG00000042795,,ENSG00000184113,,ortholog_one2one,93.578,67.3267
1220840,ENSCAFG00000014571,,ENSG00000093009,,ortholog_one2one,92.0914,87.6254
1221089,ENSCAFG00000014596,,ENSG00000070010,,ortholog_one2one,99.6743,99.6743
1221344,ENSCAFG00000014611,,ENSG00000242259,,ortholog_one2one,79.2453,80.0
1221554,ENSCAFG00000014614,,ENSG00000185608,,ortholog_one2one,76.699,76.699
1221792,ENSCAFG00000014619,,ENSG00000100084,,ortholog_one2one,84.6364,91.5438
1222036,ENSCAFG00000014736,,ENSG00000070371,,ortholog_one2one,90.6157,92.439
1222259,ENSCAFG00000023963,,ENSG00000100075,,ortholog_one2one,63.7883,73.6334
1222586,ENSCAFG00000014804,,ENSG00000100056,,ortholog_one2one,94.3515,94.7479
1222867,ENSCAFG00000014833,,ENSG00000070413,,ortholog_one2one,89.7526,92.3636
1223276,ENSCAFG00000030432,,ENSG00000185252,,ortholog_one2one,70.1493,72.9814
1223393,ENSCAFG00000014896,,ENSG00000244486,,ortholog_one2one,76.5481,66.7049
1223581,ENSCAFG00000014906,,ENSG00000099910,,ortholog_one2many,98.265,98.265
1223582,ENSCAFG00000014906,,ENSG00000277971,,ortholog_one2many,6.62461,64.6154
1223838,ENSCAFG00000014932,,ENSG00000099917,,ortholog_one2one,93.992,89.3401
1224106,ENSCAFG00000014946,,ENSG00000163040,,ortholog_one2many,43.75,37.037
1224107,ENSCAFG00000014946,,ENSG00000152076,,ortholog_one2many,43.4375,36.5789
1224201,ENSCAFG00000014966,,ENSG00000136699,,ortholog_one2one,91.0035,91.1085
1224446,ENSCAFG00000014991,,ENSG00000173272,,ortholog_one2many,65.2778,89.2405
1224447,ENSCAFG00000014991,,ENSG00000152082,,ortholog_one2many,91.6667,90.8257
1224798,ENSCAFG00000014995,,ENSG00000187905,,ortholog_one2one,78.5714,78.5714
1224952,ENSCAFG00000015060,,ENSG00000099957,,ortholog_one2one,77.7778,69.8413
1225127,ENSCAFG00000015014,,ENSG00000099960,,ortholog_one2one,78.4929,78.7402
1225385,ENSCAFG00000015086,,ENSG00000152086,,ortholog_one2one,98.4444,98.4444
1225593,ENSCAFG00000030978,,ENSG00000184436,,ortholog_one2one,66.6667,88.6731
1225769,ENSCAFG00000015154,,ENSG00000099949,,ortholog_one2one,95.9427,95.7143
1226007,ENSCAFG00000030423,,ENSG00000183773,,ortholog_one2one,97.9275,93.719
1226240,ENSCAFG00000015188,,ENSG00000099942,,ortholog_one2one,97.3597,97.3597
1226501,ENSCAFG00000015201,,ENSG00000099940,,ortholog_one2one,87.5969,87.5969
1226751,ENSCAFG00000015248,,ENSG00000241973,,ortholog_one2one,97.3346,97.2883
1227009,ENSCAFG00000015271,,ENSG00000099937,,ortholog_one2one,77.8388,85.1703
1227267,ENSCAFG00000032493,,ENSG00000169635,,ortholog_one2one,93.6688,93.8211
1227526,ENSCAFG00000044607,,ENSG00000275793,,ortholog_one2many,69.3382,69.6766
1227527,ENSCAFG00000044607,,ENSG00000274600,,ortholog_one2many,69.0953,69.4326
1227528,ENSCAFG00000044607,,ENSG00000183246,,ortholog_one2many,69.0953,69.4326
1227715,ENSCAFG00000015284,,ENSG00000185651,,ortholog_one2one,91.0377,91.0377
1227978,ENSCAFG00000015293,,ENSG00000161179,,ortholog_one2one,85.906,39.6285
1228210,ENSCAFG00000015302,,ENSG00000161180,,ortholog_one2one,52.9524,45.3507
1228297,ENSCAFG00000015309,,ENSG00000128228,,ortholog_one2one,95.9276,95.9276
1228618,ENSCAFG00000015364,,ENSG00000100023,,ortholog_one2one,87.9541,87.2865
1228865,ENSCAFG00000015421,,ENSG00000100030,,ortholog_one2one,100.0,100.0
1229462,ENSCAFG00000015440,,ENSG00000100034,,ortholog_one2one,82.9545,80.3965
1229698,ENSCAFG00000015482,,ENSG00000100038,,ortholog_one2one,95.7077,95.7077
1230278,ENSCAFG00000015521,,ENSG00000122952,,ortholog_one2one,62.9371,64.9819
1230511,ENSCAFG00000015538,,ENSG00000150275,,ortholog_one2one,78.8847,74.261
1230819,ENSCAFG00000015550,,ENSG00000137343,,ortholog_one2many,90.1163,36.8171
1231019,ENSCAFG00000015553,,ENSG00000107984,,ortholog_one2one,68.5106,60.5263
1231179,ENSCAFG00000031979,,ENSG00000185532,,ortholog_one2one,91.3562,89.3586
1231438,ENSCAFG00000015567,,ENSG00000177613,,ortholog_one2one,85.3365,57.6299
1231553,ENSCAFG00000015581,,ENSG00000148584,,ortholog_one2one,91.3559,89.5349
1231807,ENSCAFG00000015602,,ENSG00000204147,,ortholog_one2one,16.0622,75.1515
1232055,ENSCAFG00000015628,,ENSG00000198964,,ortholog_one2one,92.9782,92.9782
1232319,ENSCAFG00000028821,,ENSG00000107789,,ortholog_one2one,91.6058,51.54
1232678,ENSCAFG00000015654,,ENSG00000198682,,ortholog_one2one,94.4353,93.2149
1232943,ENSCAFG00000015667,,ENSG00000138138,,ortholog_one2one,77.1058,98.892
1233419,ENSCAFG00000030804,,ENSG00000184719,,ortholog_one2one,55.7951,60.5263
1233668,ENSCAFG00000015682,,ENSG00000182333,,ortholog_one2one,54.0755,66.6667
1233866,ENSCAFG00000029090,,ENSG00000173239,,ortholog_one2one,41.5819,86.9976
1234266,ENSCAFG00000029297,,ENSG00000152766,,ortholog_one2one,82.7225,82.7225
1234506,ENSCAFG00000015699,,ENSG00000138134,,ortholog_one2one,80.0857,81.128
1234751,ENSCAFG00000015708,,ENSG00000107796,,ortholog_one2one,80.285,89.6552
1234950,ENSCAFG00000015712,,ENSG00000026103,,ortholog_one2one,22.3433,48.9552
1235210,ENSCAFG00000015721,,ENSG00000107798,,ortholog_one2one,62.4,78.1955
1278065,ENSCAFG00000009888,,ENSG00000015475,,ortholog_one2many,64.1026,51.8672
1283375,ENSCAFG00000010789,,ENSG00000100220,,ortholog_one2many,95.4455,95.4455
1291032,ENSCAFG00000041466,,ENSG00000118680,,ortholog_one2one,88.0239,85.4651
1294311,ENSCAFG00000044006,,ENSG00000165349,,ortholog_one2many,55.5891,59.4507
1294807,ENSCAFG00000043057,,ENSG00000111802,,ortholog_one2many,34.2175,35.6354
1295103,ENSCAFG00000016278,,ENSG00000165349,,ortholog_one2many,60.2544,61.2278
1295361,ENSCAFG00000016289,,ENSG00000165349,,ortholog_one2many,60.066,58.8045
1295618,ENSCAFG00000046456,,ENSG00000165349,,ortholog_one2many,55.5215,58.4814
1295876,ENSCAFG00000024414,,ENSG00000165349,,ortholog_one2many,67.7474,64.1357
1296320,ENSCAFG00000047093,,ENSG00000165349,,ortholog_one2many,63.3106,59.9354
1296591,ENSCAFG00000029531,,ENSG00000165349,,ortholog_one2many,61.1345,47.0113
1296852,ENSCAFG00000043546,,ENSG00000165349,,ortholog_one2many,63.0089,57.5121
1300354,ENSCAFG00000012600,,ENSG00000155368,,ortholog_one2many,68.8312,35.8108
1340245,ENSCAFG00000043201,,ENSG00000135940,,ortholog_one2many,79.845,79.845
1342022,ENSCAFG00000015743,,ENSG00000182484,,ortholog_one2many,62.5659,74.477
1344708,ENSCAFG00000025295,,ENSG00000156508,,ortholog_one2many,99.0868,93.9394
1347107,ENSCAFG00000016076,,ENSG00000177663,,ortholog_one2one,68.9376,68.9376
1347379,ENSCAFG00000025247,,ENSG00000183307,,ortholog_one2one,89.1892,34.2561
1347522,ENSCAFG00000016081,,ENSG00000069998,,ortholog_one2one,71.6263,48.9362
1347762,ENSCAFG00000049806,,ENSG00000229833,,ortholog_one2many,73.6842,76.7123
1348083,ENSCAFG00000016114,,ENSG00000093072,,ortholog_one2one,70.4854,71.0372
1348361,ENSCAFG00000016136,,ENSG00000099954,,ortholog_one2one,87.5672,76.8868
1348555,ENSCAFG00000016143,,ENSG00000182902,,ortholog_one2one,81.7391,89.5238
1348924,ENSCAFG00000016158,,ENSG00000099968,,ortholog_one2one,81.7204,74.6562
1349171,ENSCAFG00000016168,,ENSG00000015475,,ortholog_one2many,49.1289,58.5062
1349267,ENSCAFG00000016211,,ENSG00000243156,,ortholog_one2one,78.0337,88.012
1349607,ENSCAFG00000016229,,ENSG00000183785,,ortholog_one2one,56.1194,80.5139
1349928,ENSCAFG00000016252,,ENSG00000184979,,ortholog_one2many,47.5043,74.1936
1349929,ENSCAFG00000016252,,ENSG00000161133,,ortholog_one2many,43.2014,70.1117
1350352,ENSCAFG00000006544,,ENSG00000204179,,ortholog_one2one,42.1769,59.0476
1350592,ENSCAFG00000006551,,ENSG00000107643,,ortholog_one2one,97.6581,97.6581
1350912,ENSCAFG00000006568,,ENSG00000128805,,ortholog_one2one,81.7647,77.8711
1351173,ENSCAFG00000006576,,ENSG00000128815,,ortholog_one2one,84.0916,84.1709
1351518,ENSCAFG00000044924,,ENSG00000184831,,ortholog_one2many,87.8788,87.8788
1351838,ENSCAFG00000006600,,ENSG00000165383,,ortholog_one2one,84.2912,84.2912
1352245,ENSCAFG00000006604,,ENSG00000165633,,ortholog_one2one,66.9421,75.9375
1352791,ENSCAFG00000028751,,ENSG00000177354,,ortholog_one2one,73.3661,72.7526
1353027,ENSCAFG00000006619,,ENSG00000165606,,ortholog_one2one,93.9394,94.2966
1353281,ENSCAFG00000006624,,ENSG00000225830,,ortholog_one2one,83.8493,83.4561
1353635,ENSCAFG00000006630,,ENSG00000187714,,ortholog_one2one,90.1961,86.4662
1353911,ENSCAFG00000006672,,ENSG00000070748,,ortholog_one2one,89.1729,79.2781
1354212,ENSCAFG00000025514,,ENSG00000178645,,ortholog_one2one,72.043,42.6752
1354503,ENSCAFG00000006729,,ENSG00000197444,,ortholog_one2one,95.328,94.9505
1354722,ENSCAFG00000006764,,ENSG00000227345,,ortholog_one2one,91.3934,91.3934
1355011,ENSCAFG00000029477,,ENSG00000265354,,ortholog_many2many,97.6077,97.6077
1355012,ENSCAFG00000029477,,ENSG00000178440,,ortholog_many2many,79.4258,88.2979
1355013,ENSCAFG00000029477,,ENSG00000204152,,ortholog_many2many,79.4258,88.2979
1355300,ENSCAFG00000006809,,ENSG00000266412,,ortholog_one2one,82.56,79.3846
1355569,ENSCAFG00000006847,,ENSG00000099290,,ortholog_one2many,82.8829,82.3266
1355570,ENSCAFG00000006847,,ENSG00000172661,,ortholog_one2many,82.5075,81.9538
1355834,ENSCAFG00000006869,,ENSG00000172671,,ortholog_one2one,76.2162,77.5791
1356092,ENSCAFG00000006879,,ENSG00000165406,,ortholog_one2one,83.6555,83.0716
1356340,ENSCAFG00000006948,,ENSG00000012779,,ortholog_one2one,88.162,83.9763
1356587,ENSCAFG00000006967,,ENSG00000256574,,ortholog_one2one,85.3659,85.3659
1357164,ENSCAFG00000028867,,ENSG00000165512,,ortholog_one2one,94.2222,94.6429
1357559,ENSCAFG00000007010,,ENSG00000107551,,ortholog_one2one,87.8505,87.8505
1357735,ENSCAFG00000007018,,ENSG00000165507,,ortholog_one2one,66.3462,65.0943
1357844,ENSCAFG00000029040,,ENSG00000187783,,ortholog_one2one,86.5455,86.5455
1358058,ENSCAFG00000007026,,ENSG00000107562,,ortholog_one2one,60.6838,50.7143
1358364,ENSCAFG00000032307,,ENSG00000169740,,ortholog_one2one,99.6337,99.6337
1358671,ENSCAFG00000032376,,ENSG00000198298,,ortholog_one2one,78.9916,85.2608
1358707,ENSCAFG00000031910,,ENSG00000196793,,ortholog_one2one,80.2956,71.179
1358796,ENSCAFG00000007044,,ENSG00000169813,,ortholog_one2one,98.0676,97.8313
1358923,ENSCAFG00000024923,,ENSG00000150201,,ortholog_one2one,71.9101,71.9101
1359005,ENSCAFG00000007068,,ENSG00000198915,,ortholog_one2one,85.1485,87.9346
1359180,ENSCAFG00000007056,,ENSG00000169826,,ortholog_one2one,96.4945,96.4945
1359436,ENSCAFG00000007076,,ENSG00000165731,,ortholog_one2one,79.9167,86.0862
1359706,ENSCAFG00000007114,,ENSG00000165733,,ortholog_one2one,89.6659,90.0156
1359970,ENSCAFG00000007151,,ENSG00000152778,,ortholog_one2one,92.5466,92.7386
1360520,ENSCAFG00000007158,,ENSG00000152779,,ortholog_one2one,91.2245,86.6279
1361817,ENSCAFG00000043662,,ENSG00000152782,,ortholog_one2one,62.8458,26.5886
1362045,ENSCAFG00000007178,,ENSG00000138182,,ortholog_one2one,75.9259,81.0989
1362346,ENSCAFG00000007224,,ENSG00000148680,,ortholog_one2one,91.2664,87.2651
1362742,ENSCAFG00000031801,,ENSG00000148688,,ortholog_one2one,92.9104,77.3292
1362996,ENSCAFG00000007247,,ENSG00000148677,,ortholog_one2one,86.4706,92.163
1363275,ENSCAFG00000007254,,ENSG00000180628,,ortholog_one2one,81.7568,94.5312
1363545,ENSCAFG00000007266,,ENSG00000165338,,ortholog_one2one,92.5354,92.1795
1364017,ENSCAFG00000029146,,ENSG00000119938,,ortholog_one2one,90.5363,90.5363
1364514,ENSCAFG00000007302,,ENSG00000107854,,ortholog_one2one,87.766,99.0566
1364709,ENSCAFG00000007314,,ENSG00000174721,,ortholog_one2one,73.3591,73.6434
1364852,ENSCAFG00000007355,,ENSG00000095564,,ortholog_one2one,97.3205,98.2152
1365101,ENSCAFG00000007423,,ENSG00000107864,,ortholog_one2one,94.6853,96.9914
1365338,ENSCAFG00000007428,,ENSG00000198060,,ortholog_one2one,99.2806,99.2806
1365600,ENSCAFG00000007467,,ENSG00000119912,,ortholog_one2one,97.5466,97.5466
1365870,ENSCAFG00000007497,,ENSG00000138160,,ortholog_one2one,79.1855,82.8598
1366126,ENSCAFG00000007502,,ENSG00000152804,,ortholog_one2one,96.6667,96.6667
1366491,ENSCAFG00000007534,,ENSG00000138190,,ortholog_one2one,96.7621,96.6418
1367090,ENSCAFG00000007574,,ENSG00000095596,,ortholog_one2one,94.9698,94.9698
1367333,ENSCAFG00000007749,,ENSG00000138119,,ortholog_one2one,94.8083,94.8083
1367665,ENSCAFG00000007881,,ENSG00000138180,,ortholog_one2one,86.7965,86.4224
1367939,ENSCAFG00000007888,,ENSG00000186188,,ortholog_one2one,87.8116,84.0849
1368140,ENSCAFG00000007893,,ENSG00000138207,,ortholog_one2one,56.6667,93.0348
1368380,ENSCAFG00000007908,,ENSG00000095464,,ortholog_one2one,89.2308,87.8788
1368647,ENSCAFG00000007929,,ENSG00000148690,,ortholog_one2one,92.3323,91.746
1368890,ENSCAFG00000007949,,ENSG00000108231,,ortholog_one2one,99.2819,99.2819
1369076,ENSCAFG00000049918,,ENSG00000170906,,ortholog_one2many,48.8889,52.381
1369262,ENSCAFG00000007985,,ENSG00000138193,,ortholog_one2one,89.7358,90.0087
1369517,ENSCAFG00000008033,,ENSG00000173145,,ortholog_one2one,93.617,93.5
1369758,ENSCAFG00000008068,,ENSG00000108239,,ortholog_one2one,83.5651,85.2903
1370048,ENSCAFG00000008090,,ENSG00000119969,,ortholog_one2one,94.9821,89.9321
1370426,ENSCAFG00000028553,,ENSG00000107438,,ortholog_one2many,89.9054,86.6261
1370686,ENSCAFG00000008270,,ENSG00000095637,,ortholog_one2one,70.9114,84.7759
1370931,ENSCAFG00000008339,,ENSG00000059573,,ortholog_one2one,97.1069,97.1069
1371230,ENSCAFG00000008406,,ENSG00000119977,,ortholog_one2one,76.1538,79.2
1371447,ENSCAFG00000008433,,ENSG00000138185,,ortholog_one2one,76.0314,74.1379
1371724,ENSCAFG00000030388,,ENSG00000188649,,ortholog_one2one,83.5411,23.3125
1372032,ENSCAFG00000031868,,ENSG00000177853,,ortholog_one2one,84.2282,84.6258
1372196,ENSCAFG00000008477,,ENSG00000095585,,ortholog_one2one,83.0228,87.9386
1372426,ENSCAFG00000008507,,ENSG00000107447,,ortholog_one2one,85.0688,85.0688
1372669,ENSCAFG00000008530,,ENSG00000197430,,ortholog_one2one,85.2113,85.8156
1372770,ENSCAFG00000008621,,ENSG00000095587,,ortholog_one2one,90.8913,91.4286
1372943,ENSCAFG00000008738,,ENSG00000077147,,ortholog_one2one,99.3186,98.9813
1373202,ENSCAFG00000008880,,ENSG00000155629,,ortholog_one2one,88.1851,89.9379
1373476,ENSCAFG00000031956,,ENSG00000196233,,ortholog_one2one,76.4601,82.4021
1374186,ENSCAFG00000008945,,ENSG00000187122,,ortholog_one2one,94.5893,94.5893
1374487,ENSCAFG00000009016,,ENSG00000213390,,ortholog_one2many,89.8039,92.7125
1374488,ENSCAFG00000009016,,ENSG00000269891,,ortholog_one2many,89.6078,88.3946
1374775,ENSCAFG00000041744,,ENSG00000165879,,ortholog_one2one,79.9197,71.3262
1374838,ENSCAFG00000043585,,ENSG00000181274,,ortholog_one2one,61.6822,56.6524
1374907,ENSCAFG00000009043,,ENSG00000052749,,ortholog_one2one,91.0,91.2105
1375147,ENSCAFG00000009222,,ENSG00000249967,,ortholog_one2one,62.2144,78.8419
1375401,ENSCAFG00000009068,,ENSG00000171311,,ortholog_one2one,96.9231,96.9231
1375647,ENSCAFG00000009087,,ENSG00000171307,,ortholog_one2one,97.6127,97.6127
1375965,ENSCAFG00000009130,,ENSG00000155229,,ortholog_one2one,93.1001,93.0097
1376204,ENSCAFG00000009185,,ENSG00000165887,,ortholog_one2one,89.7222,89.7222
1376402,ENSCAFG00000009205,,ENSG00000241935,,ortholog_one2one,92.6606,92.6606
1376612,ENSCAFG00000025366,,ENSG00000203942,,ortholog_one2one,64.574,64.574
1376663,ENSCAFG00000009218,,ENSG00000171160,,ortholog_one2one,68.2464,98.6301
1376917,ENSCAFG00000025349,,ENSG00000119986,,ortholog_one2one,87.1622,87.7551
1377046,ENSCAFG00000009246,,ENSG00000155256,,ortholog_one2one,62.0408,73.0769
1377288,ENSCAFG00000009259,,ENSG00000120057,,ortholog_one2one,97.7654,55.205
1377519,ENSCAFG00000009262,,ENSG00000155265,,ortholog_one2one,60.8108,80.8383
1377826,ENSCAFG00000009271,,ENSG00000095713,,ortholog_one2one,86.217,88.9561
1378125,ENSCAFG00000009302,,ENSG00000166024,,ortholog_one2one,73.3503,72.9798
1378359,ENSCAFG00000009324,,ENSG00000138131,,ortholog_one2one,81.9188,88.0952
1378699,ENSCAFG00000009350,,ENSG00000119943,,ortholog_one2one,88.9655,88.8124
1378858,ENSCAFG00000009367,,ENSG00000107521,,ortholog_one2one,82.3256,75.8571
1379094,ENSCAFG00000009386,,ENSG00000172987,,ortholog_one2one,98.8176,98.8176
1379338,ENSCAFG00000009428,,ENSG00000119946,,ortholog_one2one,85.9406,91.2723
1379636,ENSCAFG00000009466,,ENSG00000120053,,ortholog_one2one,92.4939,92.4939
1379945,ENSCAFG00000009469,,ENSG00000119919,,ortholog_one2one,89.3151,89.5604
1380218,ENSCAFG00000025373,,ENSG00000155287,,ortholog_one2many,99.7253,99.7253
1380536,ENSCAFG00000009487,,ENSG00000198018,,ortholog_one2one,96.6887,96.6887
1380776,ENSCAFG00000009515,,ENSG00000014919,,ortholog_one2one,91.5254,92.1951
1381016,ENSCAFG00000009524,,ENSG00000119929,,ortholog_one2one,93.7729,93.7729
1381249,ENSCAFG00000009536,,ENSG00000023839,,ortholog_one2one,83.3549,83.301
1381372,ENSCAFG00000009561,,ENSG00000107554,,ortholog_one2one,77.5547,80.8497
1381852,ENSCAFG00000009571,,ENSG00000120054,,ortholog_one2one,81.4499,83.4061
1382088,ENSCAFG00000009576,,ENSG00000107566,,ortholog_one2one,95.4023,95.4023
1382327,ENSCAFG00000009588,,ENSG00000213341,,ortholog_one2one,97.5839,97.5839
1382635,ENSCAFG00000009624,,ENSG00000095485,,ortholog_one2one,94.041,93.8662
1382864,ENSCAFG00000029534,,ENSG00000196072,,ortholog_one2one,93.75,95.0704
1383129,ENSCAFG00000009644,,ENSG00000107593,,ortholog_one2one,82.8671,88.323
1383371,ENSCAFG00000009663,,ENSG00000099194,,ortholog_one2one,89.5775,88.5794
1383718,ENSCAFG00000009672,,ENSG00000075290,,ortholog_one2one,96.8661,96.8661
1383958,ENSCAFG00000009685,,ENSG00000075826,,ortholog_one2one,82.5572,82.6972
1384207,ENSCAFG00000009698,,ENSG00000166136,,ortholog_one2many,76.1628,70.4301
1384208,ENSCAFG00000009698,,ENSG00000255339,,ortholog_one2many,83.1395,83.1395
1384470,ENSCAFG00000009707,,ENSG00000166135,,ortholog_one2one,91.1528,97.4212
1384721,ENSCAFG00000009709,,ENSG00000075891,,ortholog_one2one,78.4543,80.3357
1385031,ENSCAFG00000009725,,ENSG00000119906,,ortholog_one2one,90.2564,89.0388
1385256,ENSCAFG00000009738,,ENSG00000095539,,ortholog_one2one,93.4524,93.1198
1385574,ENSCAFG00000009742,,ENSG00000055950,,ortholog_one2one,87.4214,53.2567
1385803,ENSCAFG00000009753,,ENSG00000107815,,ortholog_one2one,87.8655,87.8655
1386047,ENSCAFG00000009760,,ENSG00000107816,,ortholog_one2one,94.9254,95.0673
1386348,ENSCAFG00000009763,,ENSG00000186862,,ortholog_one2one,76.2257,79.7677
1386685,ENSCAFG00000009815,,ENSG00000107819,,ortholog_one2one,94.4615,94.4615
1386942,ENSCAFG00000029130,,ENSG00000107821,,ortholog_one2one,92.3588,91.4474
1387167,ENSCAFG00000009833,,ENSG00000107807,,ortholog_one2one,89.6142,91.5152
1387408,ENSCAFG00000029111,,ENSG00000138136,,ortholog_one2one,97.5089,97.5089
1387690,ENSCAFG00000009879,,ENSG00000166167,,ortholog_one2one,99.8347,99.8347
1387878,ENSCAFG00000009897,,ENSG00000166169,,ortholog_one2one,78.72,85.5652
1388138,ENSCAFG00000009904,,ENSG00000166171,,ortholog_one2one,90.6404,90.6404
1388383,ENSCAFG00000009911,,ENSG00000107829,,ortholog_one2one,85.7383,90.1235
1388624,ENSCAFG00000009918,,ENSG00000107831,,ortholog_one2one,94.5813,78.6885
1388941,ENSCAFG00000009930,,ENSG00000198408,,ortholog_one2one,87.004,95.7424
1389197,ENSCAFG00000009952,,ENSG00000120049,,ortholog_one2one,96.4912,96.4912
1389498,ENSCAFG00000009971,,ENSG00000120029,,ortholog_one2one,84.0358,95.5007
1389750,ENSCAFG00000009990,,ENSG00000166189,,ortholog_one2one,73.6983,71.2258
1389961,ENSCAFG00000010005,,ENSG00000198728,,ortholog_one2one,99.7333,90.9976
1390283,ENSCAFG00000010040,,ENSG00000148840,,ortholog_one2one,84.4164,84.3149
1390581,ENSCAFG00000010062,,ENSG00000166197,,ortholog_one2one,81.4084,81.5233
1390784,ENSCAFG00000028623,,ENSG00000119915,,ortholog_one2one,79.6296,79.6296
1390904,ENSCAFG00000031758,,ENSG00000107859,,ortholog_one2one,96.0265,96.0265
1391012,ENSCAFG00000010131,,ENSG00000107862,,ortholog_one2one,96.1885,96.0359
1391274,ENSCAFG00000010170,,ENSG00000059915,,ortholog_one2one,94.8444,95.2148
1391628,ENSCAFG00000010155,,ENSG00000077150,,ortholog_one2one,92.436,92.3333
1391797,ENSCAFG00000010176,,ENSG00000107872,,ortholog_one2one,93.3333,93.3333
1392033,ENSCAFG00000010189,,ENSG00000107874,,ortholog_one2one,71.0183,94.7735
1392256,ENSCAFG00000048372,,ENSG00000120055,,ortholog_one2one,62.1005,63.8498
1392282,ENSCAFG00000010201,,ENSG00000138111,,ortholog_one2one,72.1137,78.53
1392517,ENSCAFG00000010210,,ENSG00000138107,,ortholog_one2one,91.4358,96.5426
1392779,ENSCAFG00000010221,,ENSG00000107882,,ortholog_one2one,98.5537,98.5537
1393025,ENSCAFG00000010232,,ENSG00000171206,,ortholog_one2one,91.8919,98.7296
1393357,ENSCAFG00000010243,,ENSG00000138175,,ortholog_one2one,64.7273,97.8022
1393687,ENSCAFG00000010254,,ENSG00000156398,,ortholog_one2one,86.3636,94.4099
1393932,ENSCAFG00000010264,,ENSG00000166272,,ortholog_one2one,86.3014,86.7769
1394239,ENSCAFG00000010279,,ENSG00000148795,,ortholog_one2one,78.9784,78.9784
