dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
ENSCAFG00000014966,,ENSG00000136699,SMPD4,ortholog_one2one,91.0035,91.1085
ENSCAFG00000016006,,ENSG00000011451,WIZ,ortholog_one2one,91.0005,91.0005
ENSCAFG00000009043,,ENSG00000052749,RRP12,ortholog_one2one,91.0,91.2105
ENSCAFG00000006159,,ENSG00000125843,AP5S1,ortholog_one2one,91.0,91.0
ENSCAFG00000006031,,ENSG00000174405,LIG4,ortholog_one2one,90.9989,90.9989
ENSCAFG00000002868,,ENSG00000070159,PTPN3,ortholog_one2one,90.9958,94.0854
ENSCAFG00000000517,,ENSG00000232810,TNF,ortholog_one2one,90.9871,90.9871
ENSCAFG00000012487,,ENSG00000071909,MYO3B,ortholog_one2one,90.9836,91.0515
ENSCAFG00000003010,,ENSG00000148154,UGCG,ortholog_one2one,90.9774,92.132
ENSCAFG00000018799,,ENSG00000147255,IGSF1,ortholog_one2one,90.9701,90.9023
ENSCAFG00000016214,,ENSG00000135900,MRPL44,ortholog_one2one,90.9639,90.9639
ENSCAFG00000018191,,ENSG00000141452,RMC1,ortholog_one2one,90.9584,76.5601
ENSCAFG00000016566,,ENSG00000132024,CC2D1A,ortholog_one2one,90.9569,90.9569
ENSCAFG00000031870,,ENSG00000101695,RNF125,ortholog_one2one,90.9483,90.9483
ENSCAFG00000012270,,ENSG00000107651,SEC23IP,ortholog_one2one,90.9453,91.4
ENSCAFG00000002941,,ENSG00000065833,ME1,ortholog_one2one,90.9414,89.5105
ENSCAFG00000005917,,ENSG00000101311,FERMT1,ortholog_one2one,90.9352,93.353
ENSCAFG00000012205,,ENSG00000198825,INPP5F,ortholog_one2one,90.9329,92.1378
ENSCAFG00000000318,,ENSG00000118495,PLAGL1,ortholog_one2one,90.9287,90.9287
ENSCAFG00000015627,,ENSG00000100625,SIX4,ortholog_one2one,90.9204,93.598
ENSCAFG00000002164,,ENSG00000163440,PDCL2,ortholog_one2one,90.9091,91.2863
ENSCAFG00000009533,,ENSG00000124783,SSR1,ortholog_one2one,90.9091,93.9597
ENSCAFG00000007403,,ENSG00000101391,CDK5RAP1,ortholog_one2one,90.9091,88.1864
ENSCAFG00000032071,,ENSG00000173674,EIF1AX,ortholog_one2one,90.9091,97.2222
ENSCAFG00000012438,,ENSG00000138382,METTL5,ortholog_one2one,90.9091,77.8689
ENSCAFG00000006501,,ENSG00000133105,RXFP2,ortholog_one2one,90.9091,88.8594
ENSCAFG00000007690,,ENSG00000100568,VTI1B,ortholog_one2one,90.9091,81.8966
ENSCAFG00000014492,,ENSG00000118245,TNP1,ortholog_one2one,90.9091,90.9091
ENSCAFG00000028669,,ENSG00000144369,FAM171B,ortholog_one2one,90.8969,82.2034
ENSCAFG00000006782,,ENSG00000139517,LNX2,ortholog_one2one,90.896,91.1594
ENSCAFG00000004359,,ENSG00000104967,NOVA2,ortholog_one2one,90.8915,84.3525
ENSCAFG00000008621,,ENSG00000095587,TLL2,ortholog_one2one,90.8913,91.4286
ENSCAFG00000032667,,ENSG00000142408,CACNG8,ortholog_one2one,90.8867,86.8235
ENSCAFG00000016147,,ENSG00000105137,SYDE1,ortholog_one2one,90.8844,90.8844
ENSCAFG00000015011,,ENSG00000168936,TMEM129,ortholog_one2one,90.884,90.884
ENSCAFG00000009574,,ENSG00000168566,SNRNP48,ortholog_one2one,90.8824,91.1504
ENSCAFG00000002371,,ENSG00000115085,ZAP70,ortholog_one2one,90.8784,86.9144
ENSCAFG00000023631,,ENSG00000177485,ZBTB33,ortholog_one2one,90.8696,93.3036
ENSCAFG00000018763,,ENSG00000109111,SUPT6H,ortholog_one2one,90.8611,99.6524
ENSCAFG00000001324,,ENSG00000128272,ATF4,ortholog_one2one,90.8571,90.5983
ENSCAFG00000017892,,ENSG00000130816,DNMT1,ortholog_one2one,90.846,86.7913
ENSCAFG00000003692,,ENSG00000148175,STOM,ortholog_one2one,90.8451,89.5833
ENSCAFG00000029765,,ENSG00000204442,NALF1,ortholog_one2one,90.8451,84.4978
ENSCAFG00000002323,,ENSG00000071073,MGAT4A,ortholog_one2one,90.8451,96.4486
ENSCAFG00000013859,,ENSG00000092208,GEMIN2,ortholog_one2one,90.8425,88.5714
ENSCAFG00000016228,,ENSG00000135919,SERPINE2,ortholog_one2one,90.8416,89.731
ENSCAFG00000011239,,ENSG00000165813,CCDC186,ortholog_one2one,90.8389,91.6481
ENSCAFG00000001706,,ENSG00000096872,IFT74,ortholog_one2one,90.8333,90.8333
ENSCAFG00000019432,,ENSG00000133243,BTBD2,ortholog_one2one,90.8333,62.2857
ENSCAFG00000003995,,ENSG00000010810,FYN,ortholog_one2one,90.8319,99.6276
ENSCAFG00000004973,,ENSG00000048740,CELF2,ortholog_one2one,90.8257,92.8705
ENSCAFG00000018709,,ENSG00000109101,FOXN1,ortholog_one2one,90.8243,90.1235
ENSCAFG00000019954,,ENSG00000148358,GPR107,ortholog_one2one,90.8146,87.3333
ENSCAFG00000005890,,ENSG00000101323,HAO1,ortholog_one2one,90.8108,90.8108
ENSCAFG00000048940,,ENSG00000187186,LOC730098,ortholog_one2one,90.8046,90.8046
ENSCAFG00000005068,,ENSG00000178695,KCTD12,ortholog_one2one,90.8046,97.2308
ENSCAFG00000009526,,ENSG00000101098,RIMS4,ortholog_one2one,90.8046,87.7778
ENSCAFG00000004660,,ENSG00000213892,CEACAM16,ortholog_one2one,90.8019,90.5882
ENSCAFG00000031803,,ENSG00000163293,NIPAL1,ortholog_one2one,90.799,91.4634
ENSCAFG00000016534,,ENSG00000072110,ACTN1,ortholog_one2one,90.795,93.3333
ENSCAFG00000009480,,ENSG00000168734,PKIG,ortholog_one2one,90.7895,90.7895
ENSCAFG00000013555,,ENSG00000179774,ATOH7,ortholog_one2one,90.7895,90.7895
ENSCAFG00000002835,,ENSG00000119326,CTNNAL1,ortholog_one2one,90.7821,88.5559
ENSCAFG00000005519,,ENSG00000047056,WDR37,ortholog_one2one,90.7692,81.9444
ENSCAFG00000018686,,ENSG00000178127,NDUFV2,ortholog_one2one,90.7631,89.6825
ENSCAFG00000012578,,ENSG00000101180,HRH3,ortholog_one2one,90.7609,75.0562
ENSCAFG00000013239,,ENSG00000144306,SCRN3,ortholog_one2one,90.7583,90.3302
ENSCAFG00000003838,,ENSG00000225950,NTF4,ortholog_one2one,90.7407,93.3333
ENSCAFG00000003180,,ENSG00000115902,SLC1A4,ortholog_one2one,90.7372,90.2256
ENSCAFG00000012258,,ENSG00000087495,PHACTR3,ortholog_one2one,90.7308,91.0555
ENSCAFG00000035589,,ENSG00000237765,ZBED11,ortholog_one2one,90.7295,90.8676
ENSCAFG00000019359,,ENSG00000108405,P2RX1,ortholog_one2one,90.7268,90.7268
ENSCAFG00000003089,,ENSG00000111880,RNGTT,ortholog_one2one,90.7264,98.325
ENSCAFG00000005345,,ENSG00000197019,SERTAD1,ortholog_one2one,90.7173,91.1017
ENSCAFG00000009670,,ENSG00000124232,RBPJL,ortholog_one2one,90.7157,90.7157
ENSCAFG00000017944,,ENSG00000133138,TBC1D8B,ortholog_one2one,90.7143,90.7143
ENSCAFG00000009325,,ENSG00000115368,WDR75,ortholog_one2one,90.7117,90.6024
ENSCAFG00000013971,,ENSG00000074370,ATP2A3,ortholog_one2one,90.7021,90.8745
ENSCAFG00000001913,,ENSG00000170448,NFXL1,ortholog_one2one,90.7002,90.9989
ENSCAFG00000001234,,ENSG00000065060,BLTP3A,ortholog_one2one,90.6993,90.0694
ENSCAFG00000002531,,ENSG00000063245,EPN1,ortholog_one2one,90.6854,77.9456
ENSCAFG00000017660,,ENSG00000152223,EPG5,ortholog_one2one,90.676,90.5002
ENSCAFG00000014278,,ENSG00000144452,ABCA12,ortholog_one2one,90.6656,91.3295
ENSCAFG00000011015,,ENSG00000196141,SPATS2L,ortholog_one2one,90.6621,90.8163
ENSCAFG00000019411,,ENSG00000104904,OAZ1,ortholog_one2one,90.6593,72.3684
ENSCAFG00000002561,,ENSG00000179943,FIZ1,ortholog_one2one,90.6561,91.9355
ENSCAFG00000032312,,ENSG00000197016,ZNF470,ortholog_one2one,90.6555,90.6555
ENSCAFG00000004751,,ENSG00000176472,ZNF575,ortholog_one2one,90.6504,64.8256
ENSCAFG00000009904,,ENSG00000166171,DPCD,ortholog_one2one,90.6404,90.6404
ENSCAFG00000016179,,ENSG00000124313,IQSEC2,ortholog_one2one,90.6399,63.7769
ENSCAFG00000016656,,ENSG00000169083,AR,ortholog_one2one,90.6284,89.3478
ENSCAFG00000001547,,ENSG00000112164,GLP1R,ortholog_one2one,90.6179,85.5292
ENSCAFG00000014736,,ENSG00000070371,CLTCL1,ortholog_one2one,90.6157,92.439
ENSCAFG00000005044,,ENSG00000136111,TBC1D4,ortholog_one2one,90.6051,87.6733
ENSCAFG00000010742,,ENSG00000197121,PGAP1,ortholog_one2one,90.6048,90.9978
ENSCAFG00000014414,,ENSG00000144583,MARCHF4,ortholog_one2one,90.6024,91.7073
ENSCAFG00000000015,,ENSG00000166573,GALR1,ortholog_one2one,90.5983,91.1175
ENSCAFG00000002994,,ENSG00000135318,NT5E,ortholog_one2one,90.5782,73.6934
ENSCAFG00000001869,,ENSG00000165271,NOL6,ortholog_one2one,90.5759,90.5759
ENSCAFG00000000761,,ENSG00000213676,ATF6B,ortholog_one2one,90.5689,86.0597
ENSCAFG00000014410,,ENSG00000122863,CHST3,ortholog_one2one,90.566,90.1879
ENSCAFG00000031778,,ENSG00000007255,TRAPPC6A,ortholog_one2one,90.566,83.237
ENSCAFG00000004764,,ENSG00000102763,VWA8,ortholog_one2one,90.5651,91.706
ENSCAFG00000029445,,ENSG00000146047,H2BC1,ortholog_one2one,90.5512,90.5512
ENSCAFG00000015009,,ENSG00000099308,MAST3,ortholog_one2one,90.5488,90.7563
ENSCAFG00000007250,,ENSG00000032742,IFT88,ortholog_one2one,90.5455,89.6759
ENSCAFG00000000170,,ENSG00000185231,MC2R,ortholog_one2one,90.5405,90.2357
ENSCAFG00000001447,,ENSG00000128310,GALR3,ortholog_one2one,90.5405,91.0326
ENSCAFG00000029146,,ENSG00000119938,PPP1R3C,ortholog_one2one,90.5363,90.5363
ENSCAFG00000007410,,ENSG00000101400,SNTA1,ortholog_one2one,90.535,87.1287
ENSCAFG00000003533,,ENSG00000152034,MCHR2,ortholog_one2one,90.5325,90.0
ENSCAFG00000014602,,ENSG00000184160,ADRA2C,ortholog_one2one,90.5286,88.961
ENSCAFG00000001049,,ENSG00000100417,PMM1,ortholog_one2one,90.5263,65.6489
ENSCAFG00000015204,,ENSG00000070269,TMEM260,ortholog_one2one,90.5233,90.5233
ENSCAFG00000005730,,ENSG00000088387,DOCK9,ortholog_one2one,90.5204,92.7178
ENSCAFG00000019877,,ENSG00000165702,GFI1B,ortholog_one2one,90.5199,81.768
ENSCAFG00000028541,,ENSG00000120784,ZFP30,ortholog_one2one,90.5123,91.9075
ENSCAFG00000016465,,ENSG00000102316,MAGED2,ortholog_one2one,90.5009,86.4686
ENSCAFG00000003821,,ENSG00000150093,ITGB1,ortholog_one2one,90.4878,89.9394
ENSCAFG00000031608,,ENSG00000164978,NUDT2,ortholog_one2one,90.4762,90.4762
ENSCAFG00000023757,,ENSG00000197859,ADAMTSL2,ortholog_one2one,90.4712,81.5094
ENSCAFG00000000742,,ENSG00000130368,MAS1,ortholog_one2one,90.4615,90.4615
ENSCAFG00000018715,,ENSG00000087111,PIGS,ortholog_one2one,90.4504,90.4504
ENSCAFG00000018341,,ENSG00000176890,TYMS,ortholog_one2one,90.4459,90.7348
ENSCAFG00000000533,,ENSG00000204469,PRRC2A,ortholog_one2one,90.4412,91.2378
ENSCAFG00000018236,,ENSG00000130224,LRCH2,ortholog_one2one,90.4412,96.4706
ENSCAFG00000030725,,ENSG00000240065,PSMB9,ortholog_one2one,90.4306,86.3014
ENSCAFG00000017206,,ENSG00000050030,NEXMIF,ortholog_one2one,90.4227,90.3034
ENSCAFG00000013075,,ENSG00000147010,SH3KBP1,ortholog_one2one,90.4225,96.5414
ENSCAFG00000019330,,ENSG00000108381,ASPA,ortholog_one2one,90.4153,90.4153
ENSCAFG00000000017,,ENSG00000130856,ZNF236,ortholog_one2one,90.4139,89.8755
ENSCAFG00000006834,,ENSG00000125818,PSMF1,ortholog_one2one,90.4059,90.4059
ENSCAFG00000012031,,ENSG00000054796,SPO11,ortholog_one2one,90.404,90.404
ENSCAFG00000003110,,ENSG00000186889,TMEM17,ortholog_one2one,90.404,90.404
ENSCAFG00000001642,,ENSG00000124496,TRERF1,ortholog_one2one,90.3955,91.8033
ENSCAFG00000011991,,ENSG00000107560,RAB11FIP2,ortholog_one2one,90.3955,90.2256
ENSCAFG00000011260,,ENSG00000124207,CSE1L,ortholog_one2one,90.3918,99.794
ENSCAFG00000018668,,ENSG00000244045,VMA12,ortholog_one2one,90.3846,90.3846
ENSCAFG00000006524,,ENSG00000189042,ZNF567,ortholog_one2one,90.3817,91.4992
ENSCAFG00000000579,,ENSG00000100288,CHKB,ortholog_one2one,90.3797,90.3797
ENSCAFG00000018864,,ENSG00000147257,GPC3,ortholog_one2one,90.3752,91.874
ENSCAFG00000003564,,ENSG00000100316,RPL3,ortholog_one2one,90.3646,86.1042
ENSCAFG00000020118,,ENSG00000095370,SH2D3C,ortholog_one2one,90.3376,90.2326
ENSCAFG00000011217,,ENSG00000100461,RBM23,ortholog_one2one,90.3371,91.5718
ENSCAFG00000002655,,ENSG00000135297,MTO1,ortholog_one2one,90.3274,82.9235
ENSCAFG00000019582,,ENSG00000071553,ATP6AP1,ortholog_one2one,90.3226,89.3617
ENSCAFG00000030441,,ENSG00000128268,MGAT3,ortholog_one2one,90.3052,94.3715
ENSCAFG00000018691,,ENSG00000101745,ANKRD12,ortholog_one2one,90.3015,87.1484
ENSCAFG00000006032,,ENSG00000139826,ABHD13,ortholog_one2one,90.2703,99.1098
ENSCAFG00000019124,,ENSG00000167699,GLOD4,ortholog_one2one,90.2685,53.5857
ENSCAFG00000009725,,ENSG00000119906,SLF2,ortholog_one2one,90.2564,89.0388
ENSCAFG00000000267,,ENSG00000118503,TNFAIP3,ortholog_one2one,90.2532,90.2532
ENSCAFG00000002090,,ENSG00000128039,SRD5A3,ortholog_one2one,90.2516,90.2516
ENSCAFG00000042353,,ENSG00000213906,LTB4R2,ortholog_one2one,90.2507,83.2905
ENSCAFG00000001919,,ENSG00000164970,FAM219A,ortholog_one2one,90.2439,80.0
ENSCAFG00000018218,,ENSG00000126016,AMOT,ortholog_one2one,90.2304,90.3137
ENSCAFG00000032250,,ENSG00000176294,OR4N2,ortholog_one2one,90.228,90.228
ENSCAFG00000014453,,ENSG00000196526,AFAP1,ortholog_one2one,90.22,90.6634
ENSCAFG00000007356,,ENSG00000186191,BPIFB4,ortholog_one2one,90.2192,72.6902
ENSCAFG00000019605,,ENSG00000269335,IKBKG,ortholog_one2one,90.2148,77.6181
ENSCAFG00000002919,,ENSG00000115380,EFEMP1,ortholog_one2one,90.2111,95.3347
ENSCAFG00000005515,,ENSG00000165621,OXGR1,ortholog_one2one,90.2077,90.2077
ENSCAFG00000029579,,ENSG00000187792,ZNF70,ortholog_one2one,90.2004,90.8072
ENSCAFG00000002698,,ENSG00000170820,FSHR,ortholog_one2one,90.1989,91.3669
ENSCAFG00000006630,,ENSG00000187714,SLC18A3,ortholog_one2one,90.1961,86.4662
ENSCAFG00000002425,,ENSG00000114982,KANSL3,ortholog_one2one,90.1961,91.5929
ENSCAFG00000011486,,ENSG00000158480,SPATA2,ortholog_one2one,90.1923,90.1923
ENSCAFG00000010516,,ENSG00000065613,SLK,ortholog_one2one,90.1771,90.6883
ENSCAFG00000002189,,ENSG00000174799,CEP135,ortholog_one2one,90.1668,90.0877
ENSCAFG00000001134,,ENSG00000196236,XPNPEP3,ortholog_one2one,90.1575,90.3353
ENSCAFG00000002127,,ENSG00000203972,GLYATL3,ortholog_one2one,90.1408,88.8889
ENSCAFG00000019187,,ENSG00000007264,MATK,ortholog_one2one,90.1381,89.9606
ENSCAFG00000024064,,ENSG00000130477,UNC13A,ortholog_one2one,90.1348,85.4239
ENSCAFG00000004094,,ENSG00000198719,DLL1,ortholog_one2one,90.1306,85.8921
ENSCAFG00000023938,,ENSG00000151025,GPR158,ortholog_one2one,90.1255,88.642
ENSCAFG00000019296,,ENSG00000127804,METTL16,ortholog_one2one,90.1213,92.5267
ENSCAFG00000015159,,ENSG00000105639,JAK3,ortholog_one2one,90.1179,88.4342
ENSCAFG00000013983,,ENSG00000197467,COL13A1,ortholog_one2one,90.1114,88.8736
ENSCAFG00000000718,,ENSG00000100425,BRD1,ortholog_one2one,90.1046,94.1968
ENSCAFG00000002627,,ENSG00000116016,EPAS1,ortholog_one2one,90.0922,89.8851
ENSCAFG00000030575,,ENSG00000171827,ZNF570,ortholog_one2one,90.0885,85.9797
ENSCAFG00000016521,,ENSG00000132000,PODNL1,ortholog_one2one,90.087,90.2439
ENSCAFG00000011973,,ENSG00000183579,ZNRF3,ortholog_one2one,90.0846,79.594
ENSCAFG00000004391,,ENSG00000236444,UBE2L5,ortholog_one2one,90.0826,70.7792
ENSCAFG00000007157,,ENSG00000089351,GRAMD1A,ortholog_one2one,90.0726,92.1933
ENSCAFG00000020131,,ENSG00000136830,NIBAN2,ortholog_one2one,90.0671,89.9464
ENSCAFG00000018777,,ENSG00000165675,ENOX2,ortholog_one2one,90.0612,96.5574
ENSCAFG00000011107,,ENSG00000165752,STK32C,ortholog_one2one,90.0553,67.0782
ENSCAFG00000019425,,ENSG00000065000,AP3D1,ortholog_one2one,90.0493,90.1235
ENSCAFG00000001239,,ENSG00000064995,TAF11,ortholog_one2one,90.0474,90.0474
ENSCAFG00000011592,,ENSG00000123607,TTC21B,ortholog_one2one,90.0456,90.0456
ENSCAFG00000004584,,ENSG00000102804,TSC22D1,ortholog_one2one,90.0372,90.1212
ENSCAFG00000023975,,ENSG00000165996,HACD1,ortholog_one2one,90.0344,90.9722
ENSCAFG00000018726,,ENSG00000085185,BCORL1,ortholog_one2one,90.0336,93.9801
ENSCAFG00000005800,,ENSG00000125245,GPR18,ortholog_one2one,90.0302,90.0302
ENSCAFG00000001143,,ENSG00000128285,MCHR1,ortholog_one2one,90.0277,77.0142
ENSCAFG00000002264,,ENSG00000112146,FBXO9,ortholog_one2one,90.0217,92.8412
ENSCAFG00000018960,,ENSG00000167549,CORO6,ortholog_one2one,90.0196,97.4576
ENSCAFG00000005476,,ENSG00000125888,BANF2,ortholog_one2one,90.0,83.5052
ENSCAFG00000002793,,ENSG00000146243,IRAK1BP1,ortholog_one2one,90.0,90.0
ENSCAFG00000016485,,ENSG00000182185,RAD51B,ortholog_one2one,90.0,74.1176
ENSCAFG00000045412,,ENSG00000124440,HIF3A,ortholog_one2one,89.9844,85.9492
ENSCAFG00000023267,,ENSG00000146143,PRIM2,ortholog_one2one,89.9804,76.9748
ENSCAFG00000006701,,ENSG00000102755,FLT1,ortholog_one2one,89.9776,89.9103
ENSCAFG00000013390,,ENSG00000144320,LNPK,ortholog_one2one,89.9767,84.0959
ENSCAFG00000000889,,ENSG00000178033,CALHM5,ortholog_one2one,89.9676,89.9676
ENSCAFG00000000430,,ENSG00000091831,ESR1,ortholog_one2one,89.9666,90.4202
ENSCAFG00000006507,,ENSG00000198824,CHAMP1,ortholog_one2one,89.9619,87.1921
ENSCAFG00000000827,,ENSG00000077935,SMC1B,ortholog_one2one,89.9595,89.9595
ENSCAFG00000019378,,ENSG00000172009,THOP1,ortholog_one2one,89.9563,89.6952
ENSCAFG00000017681,,ENSG00000132872,SYT4,ortholog_one2one,89.9543,92.7059
ENSCAFG00000017392,,ENSG00000130175,PRKCSH,ortholog_one2one,89.9441,90.2804
ENSCAFG00000017797,,ENSG00000172465,TCEAL1,ortholog_one2one,89.9371,89.9371
ENSCAFG00000000699,,ENSG00000073150,PANX2,ortholog_one2one,89.9351,81.8316
ENSCAFG00000014331,,ENSG00000184162,NR2C2AP,ortholog_one2one,89.9281,74.8503
ENSCAFG00000000720,,ENSG00000120437,ACAT2,ortholog_one2one,89.9244,89.9244
ENSCAFG00000019672,,ENSG00000165688,PMPCA,ortholog_one2one,89.924,90.0952
ENSCAFG00000024647,,ENSG00000206075,SERPINB5,ortholog_one2one,89.9225,92.8
ENSCAFG00000000021,,ENSG00000180011,PTGR3,ortholog_one2one,89.9204,89.9204
ENSCAFG00000015249,,ENSG00000053770,AP5M1,ortholog_one2one,89.9194,88.4921
ENSCAFG00000000907,,ENSG00000159307,SCUBE1,ortholog_one2one,89.9101,91.0931
ENSCAFG00000010868,,ENSG00000119927,GPAM,ortholog_one2one,89.9093,95.7729
ENSCAFG00000018309,,ENSG00000101557,USP14,ortholog_one2one,89.9083,99.1903
ENSCAFG00000002677,,ENSG00000204246,OR13C3,ortholog_one2one,89.9054,82.1326
ENSCAFG00000018610,,ENSG00000125733,TRIP10,ortholog_one2one,89.9054,94.8419
ENSCAFG00000003723,,ENSG00000130348,QRSL1,ortholog_one2one,89.899,50.5682
ENSCAFG00000014944,,ENSG00000130985,UBA1,ortholog_one2one,89.8876,90.7372
ENSCAFG00000032183,,ENSG00000126821,SGPP1,ortholog_one2one,89.8876,90.7029
ENSCAFG00000000807,,ENSG00000164458,TBXT,ortholog_one2one,89.8851,89.6789
ENSCAFG00000030216,,ENSG00000129480,DTD2,ortholog_one2one,89.881,89.881
ENSCAFG00000019981,,ENSG00000136816,TOR1B,ortholog_one2one,89.881,89.881
ENSCAFG00000029722,,ENSG00000160606,TLCD1,ortholog_one2one,89.8785,89.8785
ENSCAFG00000005838,,ENSG00000175198,PCCA,ortholog_one2one,89.8769,90.2473
ENSCAFG00000013362,,ENSG00000183671,CMKLR2,ortholog_one2one,89.8592,89.8592
ENSCAFG00000005571,,ENSG00000101247,NDUFAF5,ortholog_one2one,89.8551,89.8551
ENSCAFG00000010661,,ENSG00000108039,XPNPEP1,ortholog_one2one,89.8551,93.0931
ENSCAFG00000005251,,ENSG00000188559,RALGAPA2,ortholog_one2one,89.849,92.1516
ENSCAFG00000014989,,ENSG00000198554,WDHD1,ortholog_one2one,89.8459,87.7768
ENSCAFG00000002020,,ENSG00000001561,ENPP4,ortholog_one2one,89.8455,89.8455
ENSCAFG00000017953,,ENSG00000133131,MORC4,ortholog_one2one,89.8396,89.6478
ENSCAFG00000019094,,ENSG00000155966,AFF2,ortholog_one2one,89.8396,89.7025
ENSCAFG00000002404,,ENSG00000158158,CNNM4,ortholog_one2one,89.8241,92.2581
ENSCAFG00000004265,,ENSG00000185875,THNSL1,ortholog_one2one,89.8236,89.0983
ENSCAFG00000002699,,ENSG00000088038,CNOT3,ortholog_one2one,89.8089,93.6255
ENSCAFG00000017525,,ENSG00000165914,TTC7B,ortholog_one2one,89.8053,93.0012
ENSCAFG00000000612,,ENSG00000100241,SBF1,ortholog_one2one,89.7998,75.8056
ENSCAFG00000005338,,ENSG00000090013,BLVRB,ortholog_one2one,89.7959,89.7959
ENSCAFG00000002494,,ENSG00000119514,GALNT12,ortholog_one2one,89.7924,89.3287
ENSCAFG00000005957,,ENSG00000011332,DPF1,ortholog_one2one,89.7849,80.6763
ENSCAFG00000012891,,ENSG00000116117,PARD3B,ortholog_one2one,89.784,89.7095
ENSCAFG00000031350,,ENSG00000217442,SYCE3,ortholog_one2one,89.7727,89.7727
ENSCAFG00000042407,,ENSG00000267534,S1PR2,ortholog_one2one,89.7727,89.5184
ENSCAFG00000002487,,ENSG00000136928,GABBR2,ortholog_one2one,89.7704,91.3921
ENSCAFG00000011384,,ENSG00000124228,DDX27,ortholog_one2one,89.7698,88.191
ENSCAFG00000012612,,ENSG00000115806,GORASP2,ortholog_one2one,89.7603,91.1504
ENSCAFG00000044970,,ENSG00000129355,CDKN2D,ortholog_one2one,89.759,89.759
ENSCAFG00000006187,,ENSG00000125817,CENPB,ortholog_one2one,89.7561,92.1536
ENSCAFG00000014833,,ENSG00000070413,DGCR2,ortholog_one2one,89.7526,92.3636
ENSCAFG00000017377,,ENSG00000070778,PTPN21,ortholog_one2one,89.7436,89.4378
ENSCAFG00000000294,,ENSG00000135577,NMBR,ortholog_one2one,89.7436,89.7436
ENSCAFG00000004045,,ENSG00000165322,ARHGAP12,ortholog_one2one,89.7436,95.1537
ENSCAFG00000000070,,ENSG00000081913,PHLPP1,ortholog_one2one,89.7418,74.8981
ENSCAFG00000030409,,ENSG00000100603,SNW1,ortholog_one2one,89.7388,84.2382
ENSCAFG00000040985,,ENSG00000112038,OPRM1,ortholog_one2one,89.7375,76.2677
ENSCAFG00000007985,,ENSG00000138193,PLCE1,ortholog_one2one,89.7358,90.0087
ENSCAFG00000010177,,ENSG00000165097,KDM1B,ortholog_one2one,89.7347,94.5322
ENSCAFG00000001498,,ENSG00000107186,MPDZ,ortholog_one2one,89.7315,91.4108
ENSCAFG00000001572,,ENSG00000124602,UNC5CL,ortholog_one2one,89.7287,89.3822
ENSCAFG00000009977,,ENSG00000112186,CAP2,ortholog_one2one,89.7275,89.7275
ENSCAFG00000009185,,ENSG00000165887,ANKRD2,ortholog_one2one,89.7222,89.7222
ENSCAFG00000000272,,ENSG00000112379,ARFGEF3,ortholog_one2one,89.7192,90.9968
ENSCAFG00000002196,,ENSG00000112118,MCM3,ortholog_one2one,89.7185,85.932
ENSCAFG00000047105,,ENSG00000179772,FOXS1,ortholog_one2one,89.697,89.697
ENSCAFG00000010608,,ENSG00000120051,CFAP58,ortholog_one2one,89.6907,89.7936
ENSCAFG00000002278,,ENSG00000158417,EIF5B,ortholog_one2one,89.6764,95.4098
ENSCAFG00000017948,,ENSG00000078304,PPP2R5C,ortholog_one2one,89.6673,92.2523
ENSCAFG00000007114,,ENSG00000165733,BMS1,ortholog_one2one,89.6659,90.0156
ENSCAFG00000018914,,ENSG00000165359,INTS6L,ortholog_one2one,89.6592,84.9666
ENSCAFG00000014240,,ENSG00000150722,PPP1R1C,ortholog_one2one,89.6552,89.6552
ENSCAFG00000017223,,ENSG00000102383,ZDHHC15,ortholog_one2one,89.645,89.911
ENSCAFG00000018747,,ENSG00000156709,AIFM1,ortholog_one2one,89.644,89.0675
ENSCAFG00000001562,,ENSG00000173068,BNC2,ortholog_one2one,89.6315,95.1774
ENSCAFG00000019633,,ENSG00000148400,NOTCH1,ortholog_one2one,89.6296,89.9804
ENSCAFG00000028758,,ENSG00000163738,MTHFD2L,ortholog_one2one,89.6254,89.6254
ENSCAFG00000009833,,ENSG00000107807,TLX1,ortholog_one2one,89.6142,91.5152
ENSCAFG00000003757,,ENSG00000081087,OSTM1,ortholog_one2one,89.6024,87.7245
ENSCAFG00000010536,,ENSG00000079691,CARMIL1,ortholog_one2one,89.6022,93.6543
ENSCAFG00000046076,,ENSG00000179083,FAM133A,ortholog_one2one,89.6,90.3226
ENSCAFG00000018408,,ENSG00000185024,BRF1,ortholog_one2one,89.5935,81.3885
ENSCAFG00000007578,,ENSG00000078804,TP53INP2,ortholog_one2one,89.5928,90.0
ENSCAFG00000003109,,ENSG00000112159,MDN1,ortholog_one2one,89.5923,89.5282
ENSCAFG00000017200,,ENSG00000039987,BEST2,ortholog_one2one,89.5874,89.5874
ENSCAFG00000017918,,ENSG00000186812,ZNF397,ortholog_one2one,89.5833,88.5768
ENSCAFG00000009663,,ENSG00000099194,SCD,ortholog_one2one,89.5775,88.5794
ENSCAFG00000031627,,ENSG00000196990,FAM163B,ortholog_one2one,89.5705,87.9518
ENSCAFG00000002240,,ENSG00000137133,HINT2,ortholog_one2one,89.5705,89.5705
ENSCAFG00000001553,,ENSG00000100348,TXN2,ortholog_one2one,89.5705,87.9518
